ComID,ComName,Group,BizCategory,Area,Balance,Profit
007023,企業名007023,Rグループ,出版,四国,3224966,69847
007024,企業名007024,Yグループ,出版,関東,4715402,69832
007025,企業名007025,Rグループ,衣料品,北海道,2012160,83994
007026,企業名007026,Oグループ,金融,山陽,3087863,61310
007027,企業名007027,Jグループ,旅行,東北,4294621,44443
007028,企業名007028,Pグループ,流通,山陽,4123569,84993
007029,企業名007029,Oグループ,IT,四国,114617,34967
007030,企業名007030,Tグループ,旅行,東北,4358218,88508
007031,企業名007031,Vグループ,食品,関西,2430812,44497
007032,企業名007032,Mグループ,IT,四国,2457566,63405
007033,企業名007033,Iグループ,通販,東海,2449166,31864
007034,企業名007034,Dグループ,食品,四国,2768468,7457
007035,企業名007035,Vグループ,食品,山陽,910533,24352
007036,企業名007036,Uグループ,食品,東北,4945483,30311
007037,企業名007037,Yグループ,IT,北陸,708972,99228
007038,企業名007038,Cグループ,倉庫,東海,1583591,11366
007039,企業名007039,Kグループ,金融,関西,2183424,26717
007040,企業名007040,Mグループ,旅行,東北,4652618,17927
007041,企業名007041,Sグループ,自動車,関西,4321181,25333
007042,企業名007042,Fグループ,旅行,九州,502528,7123
007043,企業名007043,Aグループ,食品,四国,2542356,50401
007044,企業名007044,Oグループ,金融,東海,2691927,14953
007045,企業名007045,Kグループ,倉庫,山陽,4783124,24362
007046,企業名007046,Tグループ,旅行,山陽,3875952,85012
007047,企業名007047,Rグループ,通販,関西,4252802,3954
007048,企業名007048,Fグループ,金融,北海道,2558283,38842
007049,企業名007049,Uグループ,出版,九州,2605334,33499
007050,企業名007050,Yグループ,医療,山陽,1491862,46105
007051,企業名007051,Kグループ,IT,山陽,3883774,76000
007052,企業名007052,Jグループ,通販,四国,4574448,41602
007053,企業名007053,Uグループ,出版,関西,3775426,82175
007054,企業名007054,Fグループ,通販,関東,2362886,20555
007055,企業名007055,Tグループ,通販,四国,4521992,50863
007056,企業名007056,Cグループ,倉庫,北陸,1913516,67723
007057,企業名007057,Eグループ,食品,北陸,4554881,93421
007058,企業名007058,Aグループ,IT,関東,3444298,81899
007059,企業名007059,Dグループ,金融,九州,2227752,64875
007060,企業名007060,Dグループ,金融,東海,2596892,50768
007061,企業名007061,Tグループ,出版,九州,1894090,62773
007062,企業名007062,Fグループ,自動車,東北,3678788,52838
007063,企業名007063,Pグループ,衣料品,東海,2728007,72541
007064,企業名007064,Iグループ,旅行,関西,4143678,63810
007065,企業名007065,Hグループ,通販,北海道,4404877,18634
007066,企業名007066,Yグループ,食品,関西,4474157,99571
007067,企業名007067,Oグループ,食品,東海,1679017,65976
007068,企業名007068,Wグループ,医療,関西,1542794,92660
007069,企業名007069,Cグループ,自動車,関西,525120,95903
007070,企業名007070,Kグループ,流通,山陽,2254589,14094
007071,企業名007071,Xグループ,流通,山陽,2763015,74960
007072,企業名007072,Cグループ,金融,北海道,3853022,65383
007073,企業名007073,Qグループ,金融,東北,1668550,63306
007074,企業名007074,Pグループ,金融,東北,3387687,93645
007075,企業名007075,Sグループ,流通,九州,806601,4136
007076,企業名007076,Iグループ,流通,東海,581332,7569
007077,企業名007077,Sグループ,衣料品,九州,1955900,74793
007078,企業名007078,Iグループ,流通,東海,1951551,13600
007079,企業名007079,Dグループ,自動車,山陽,973985,24966
007080,企業名007080,Tグループ,IT,九州,2260722,76839
007081,企業名007081,Pグループ,旅行,関西,2444190,29056
007082,企業名007082,Bグループ,倉庫,山陽,696059,263
007083,企業名007083,Qグループ,食品,東北,4872004,66277
007084,企業名007084,Mグループ,出版,山陽,30653,20105
007085,企業名007085,Eグループ,医療,関西,987287,21147
007086,企業名007086,Iグループ,倉庫,北海道,676755,99212
007087,企業名007087,Gグループ,倉庫,四国,1016258,57158
007088,企業名007088,Wグループ,流通,山陽,223147,65101
007089,企業名007089,Oグループ,金融,九州,3458982,17750
007090,企業名007090,Kグループ,医療,九州,3367878,94817
007091,企業名007091,Kグループ,IT,北陸,1714757,86787
007092,企業名007092,Xグループ,食品,四国,213684,18245
007093,企業名007093,Lグループ,倉庫,四国,1502444,65942
007094,企業名007094,Cグループ,通販,北陸,4041402,71475
007095,企業名007095,Bグループ,IT,九州,2521127,35617
007096,企業名007096,Eグループ,医療,北海道,2409924,3307
007097,企業名007097,Nグループ,出版,九州,694100,98579
007098,企業名007098,Sグループ,衣料品,関西,636415,49227
007099,企業名007099,Aグループ,出版,東海,3082860,69633
007100,企業名007100,Oグループ,金融,北陸,2254543,66124
007101,企業名007101,Yグループ,食品,九州,2148570,36469
007102,企業名007102,Zグループ,出版,山陽,4202737,36838
007103,企業名007103,Mグループ,食品,北海道,788704,10612
007104,企業名007104,Fグループ,自動車,山陽,1489793,98736
007105,企業名007105,Jグループ,流通,関東,2219644,76952
007106,企業名007106,Vグループ,IT,四国,3093112,97483
007107,企業名007107,Pグループ,流通,東海,4844874,37640
007108,企業名007108,Iグループ,IT,関東,2630544,62920
007109,企業名007109,Hグループ,自動車,九州,1031743,73965
007110,企業名007110,Eグループ,食品,九州,4857453,75595
007111,企業名007111,Hグループ,衣料品,北陸,1405582,28483
007112,企業名007112,Gグループ,流通,北陸,1953136,14161
007113,企業名007113,Yグループ,IT,東海,3940248,66589
007114,企業名007114,Gグループ,金融,関西,4365467,52694
007115,企業名007115,Uグループ,食品,四国,3903457,52299
007116,企業名007116,Cグループ,医療,北海道,4934947,50373
007117,企業名007117,Wグループ,自動車,九州,3302012,94092
007118,企業名007118,Iグループ,医療,関西,1360991,88280
007119,企業名007119,Fグループ,流通,山陽,184486,24191
007120,企業名007120,Wグループ,通販,九州,4050155,99266
007121,企業名007121,Zグループ,食品,関西,2377602,41240
007122,企業名007122,Xグループ,自動車,山陽,2978477,31187
007123,企業名007123,Bグループ,衣料品,東北,4263079,78437
007124,企業名007124,Hグループ,自動車,北海道,4209693,14387
007125,企業名007125,Xグループ,IT,北陸,2225013,43165
007126,企業名007126,Oグループ,衣料品,北陸,707953,21751
007127,企業名007127,Jグループ,倉庫,北海道,1567278,76256
007128,企業名007128,Bグループ,倉庫,山陽,665108,35099
007129,企業名007129,Wグループ,流通,東海,100599,50391
007130,企業名007130,Eグループ,流通,山陽,4148814,9885
007131,企業名007131,Qグループ,倉庫,東北,437890,85918
007132,企業名007132,Qグループ,旅行,北海道,4869055,16033
007133,企業名007133,Eグループ,金融,北海道,1868303,43554
007134,企業名007134,Dグループ,流通,東北,1715206,29666
007135,企業名007135,Qグループ,食品,九州,3539133,9835
007136,企業名007136,Kグループ,倉庫,北陸,703639,5430
007137,企業名007137,Bグループ,金融,北陸,4342676,68896
007138,企業名007138,Zグループ,出版,関東,397623,85600
007139,企業名007139,Bグループ,医療,北陸,4492874,29222
007140,企業名007140,Mグループ,通販,九州,1350000,93346
007141,企業名007141,Qグループ,IT,北陸,4217970,61528
007142,企業名007142,Cグループ,食品,九州,4698558,73350
007143,企業名007143,Pグループ,通販,東北,999933,15470
007144,企業名007144,Uグループ,出版,九州,991659,30669
007145,企業名007145,Tグループ,IT,関東,1053273,77720
007146,企業名007146,Kグループ,衣料品,東海,2101306,86264
007147,企業名007147,Yグループ,医療,四国,94924,79447
007148,企業名007148,Oグループ,衣料品,東海,1289414,91849
007149,企業名007149,Rグループ,倉庫,関西,1165062,85591
007150,企業名007150,Dグループ,IT,四国,3172719,64003
007151,企業名007151,Gグループ,金融,東北,632106,33278
007152,企業名007152,Tグループ,IT,山陽,1371152,52734
007153,企業名007153,Dグループ,自動車,北陸,3546282,49496
007154,企業名007154,Oグループ,旅行,四国,1392133,64215
007155,企業名007155,Lグループ,医療,関東,3335555,51575
007156,企業名007156,Bグループ,自動車,九州,255868,38414
007157,企業名007157,Kグループ,流通,四国,730551,17198
007158,企業名007158,Xグループ,IT,北海道,4987372,72647
007159,企業名007159,Wグループ,食品,山陽,2840082,41215
007160,企業名007160,Dグループ,金融,関西,480978,71208
007161,企業名007161,Uグループ,通販,北陸,4354954,96953
007162,企業名007162,Eグループ,通販,関東,3209758,40829
007163,企業名007163,Zグループ,医療,山陽,3389982,74067
007164,企業名007164,Nグループ,IT,関東,2207357,49001
007165,企業名007165,Eグループ,金融,東北,2358899,8362
007166,企業名007166,Nグループ,食品,東海,3797953,26647
007167,企業名007167,Fグループ,旅行,関東,773076,87196
007168,企業名007168,Tグループ,食品,九州,1353732,63404
007169,企業名007169,Lグループ,流通,関東,256736,40553
007170,企業名007170,Qグループ,医療,九州,2229736,98432
007171,企業名007171,Hグループ,旅行,東北,3779902,44612
007172,企業名007172,Mグループ,医療,北陸,840727,75635
007173,企業名007173,Rグループ,食品,東北,1928424,72240
007174,企業名007174,Uグループ,倉庫,東北,1736309,87944
007175,企業名007175,Wグループ,IT,山陽,2780066,10249
007176,企業名007176,Lグループ,出版,関西,594629,18095
007177,企業名007177,Cグループ,通販,東北,2486516,97491
007178,企業名007178,Gグループ,通販,東北,2940124,87235
007179,企業名007179,Uグループ,金融,四国,3810295,21421
007180,企業名007180,Kグループ,医療,山陽,1261896,67274
007181,企業名007181,Jグループ,IT,関東,3039881,95678
007182,企業名007182,Oグループ,金融,東海,3925702,41439
007183,企業名007183,Pグループ,医療,関西,40193,25448
007184,企業名007184,Rグループ,自動車,関西,899902,87956
007185,企業名007185,Uグループ,IT,北海道,341233,86010
007186,企業名007186,Oグループ,旅行,関東,2891025,57376
007187,企業名007187,Zグループ,流通,山陽,4359436,72443
007188,企業名007188,Wグループ,流通,九州,3839989,17931
007189,企業名007189,Hグループ,流通,関東,3688199,19373
007190,企業名007190,Tグループ,自動車,東海,338416,34743
007191,企業名007191,Sグループ,旅行,関東,1348293,64769
007192,企業名007192,Cグループ,倉庫,北海道,328609,93412
007193,企業名007193,Aグループ,旅行,山陽,551714,99678
007194,企業名007194,Fグループ,倉庫,九州,3522548,84704
007195,企業名007195,Gグループ,倉庫,山陽,1438837,53347
007196,企業名007196,Iグループ,食品,関西,1341805,31191
007197,企業名007197,Eグループ,旅行,東海,3558490,52082
007198,企業名007198,Hグループ,IT,東北,651302,71993
007199,企業名007199,Nグループ,自動車,北海道,544087,90120
007200,企業名007200,Eグループ,流通,北海道,4467371,67240
007201,企業名007201,Jグループ,倉庫,九州,3754038,6069
007202,企業名007202,Oグループ,通販,九州,3199439,64766
007203,企業名007203,Aグループ,倉庫,北陸,4284506,22983
007204,企業名007204,Tグループ,流通,東北,3891690,6576
007205,企業名007205,Bグループ,医療,東海,4495991,75896
007206,企業名007206,Lグループ,通販,関西,3476759,29443
007207,企業名007207,Jグループ,医療,山陽,1340145,89627
007208,企業名007208,Qグループ,出版,四国,3050723,40234
007209,企業名007209,Kグループ,通販,北海道,2872830,50194
007210,企業名007210,Tグループ,通販,北海道,2100678,21834
007211,企業名007211,Pグループ,旅行,四国,2812374,17137
007212,企業名007212,Mグループ,旅行,九州,2400015,83483
007213,企業名007213,Aグループ,医療,東海,4920984,7110
007214,企業名007214,Iグループ,倉庫,関西,1881514,78563
007215,企業名007215,Oグループ,金融,北陸,3606878,11968
007216,企業名007216,Sグループ,出版,東海,4837465,42169
007217,企業名007217,Rグループ,倉庫,関西,4859179,8034
007218,企業名007218,Eグループ,出版,関東,4736148,8802
007219,企業名007219,Bグループ,IT,四国,3704054,29334
007220,企業名007220,Iグループ,倉庫,山陽,1547883,75773
007221,企業名007221,Gグループ,衣料品,北海道,1687417,71359
007222,企業名007222,Cグループ,通販,北陸,525633,86202
007223,企業名007223,Eグループ,衣料品,山陽,593469,73451
007224,企業名007224,Hグループ,流通,山陽,981159,38084
007225,企業名007225,Dグループ,金融,四国,3249042,44233
007226,企業名007226,Aグループ,出版,北海道,3122642,22296
007227,企業名007227,Gグループ,通販,東北,542266,28212
007228,企業名007228,Nグループ,旅行,北海道,3502580,7167
007229,企業名007229,Fグループ,流通,山陽,445207,36348
007230,企業名007230,Dグループ,食品,関東,961209,26555
007231,企業名007231,Uグループ,IT,山陽,4864188,33909
007232,企業名007232,Mグループ,衣料品,関西,4209714,54524
007233,企業名007233,Xグループ,医療,関東,4880041,76521
007234,企業名007234,Gグループ,自動車,四国,3225329,22096
007235,企業名007235,Rグループ,出版,山陽,1976849,41363
007236,企業名007236,Sグループ,食品,北陸,749516,5548
007237,企業名007237,Jグループ,出版,東北,575345,81652
007238,企業名007238,Hグループ,衣料品,四国,3075175,61163
007239,企業名007239,Sグループ,出版,関東,1388574,35173
007240,企業名007240,Nグループ,衣料品,北海道,4300841,50516
007241,企業名007241,Pグループ,医療,関東,448777,99387
007242,企業名007242,Oグループ,流通,九州,2392442,10048
007243,企業名007243,Hグループ,衣料品,北陸,4176798,84999
007244,企業名007244,Vグループ,IT,九州,600191,27472
007245,企業名007245,Hグループ,出版,北海道,3747273,38004
007246,企業名007246,Xグループ,倉庫,北陸,4827292,98913
007247,企業名007247,Rグループ,出版,東北,4012471,69291
007248,企業名007248,Cグループ,流通,九州,3529668,9729
007249,企業名007249,Zグループ,出版,北陸,4391404,3731
007250,企業名007250,Tグループ,医療,山陽,3077077,55696
007251,企業名007251,Oグループ,医療,東海,2918007,9196
007252,企業名007252,Oグループ,自動車,北陸,3306178,27384
007253,企業名007253,Aグループ,金融,北海道,4529761,49382
007254,企業名007254,Iグループ,出版,東海,4060898,74469
007255,企業名007255,Tグループ,IT,関西,2859436,39584
007256,企業名007256,Pグループ,通販,北陸,1161286,43900
007257,企業名007257,Sグループ,医療,北陸,25390,33695
007258,企業名007258,Wグループ,自動車,東海,3672062,62746
007259,企業名007259,Sグループ,医療,北陸,2222689,27144
007260,企業名007260,Yグループ,流通,北海道,3446581,13974
007261,企業名007261,Tグループ,金融,山陽,1715583,58926
007262,企業名007262,Hグループ,流通,東北,3584509,85810
007263,企業名007263,Sグループ,衣料品,九州,1311222,19111
007264,企業名007264,Oグループ,IT,関西,3631740,3197
007265,企業名007265,Lグループ,倉庫,北陸,182478,43592
007266,企業名007266,Uグループ,倉庫,関西,2678800,82377
007267,企業名007267,Bグループ,出版,東北,3577047,44556
007268,企業名007268,Jグループ,医療,関西,3400546,55035
007269,企業名007269,Pグループ,通販,北陸,1173995,19624
007270,企業名007270,Bグループ,自動車,山陽,439274,8917
007271,企業名007271,Hグループ,出版,山陽,1895709,1454
007272,企業名007272,Lグループ,倉庫,関東,1119227,81727
007273,企業名007273,Nグループ,倉庫,北陸,220203,7056
007274,企業名007274,Aグループ,出版,四国,1413118,76827
007275,企業名007275,Bグループ,食品,四国,252034,5427
007276,企業名007276,Jグループ,衣料品,関西,2024443,26717
007277,企業名007277,Eグループ,出版,東海,3457390,52491
007278,企業名007278,Zグループ,倉庫,北海道,2771235,27469
007279,企業名007279,Iグループ,自動車,九州,1977151,81612
007280,企業名007280,Jグループ,旅行,東海,675621,19168
007281,企業名007281,Xグループ,自動車,東北,206793,25009
007282,企業名007282,Iグループ,IT,北海道,3216981,13312
007283,企業名007283,Bグループ,通販,北陸,1967680,65377
007284,企業名007284,Eグループ,旅行,東北,2139103,23505
007285,企業名007285,Kグループ,自動車,北陸,1078355,13000
007286,企業名007286,Nグループ,食品,関東,3116376,75755
007287,企業名007287,Aグループ,旅行,山陽,2009992,70724
007288,企業名007288,Gグループ,医療,北陸,4887652,89791
007289,企業名007289,Aグループ,自動車,山陽,4333131,38500
007290,企業名007290,Xグループ,IT,四国,2028155,60058
007291,企業名007291,Vグループ,医療,東海,1401312,82564
007292,企業名007292,Zグループ,旅行,関東,2226773,99567
007293,企業名007293,Kグループ,IT,北海道,492263,65739
007294,企業名007294,Xグループ,IT,北陸,4951735,76305
007295,企業名007295,Iグループ,衣料品,四国,4583352,22144
007296,企業名007296,Uグループ,自動車,山陽,421932,190
007297,企業名007297,Lグループ,通販,関東,2500024,33495
007298,企業名007298,Aグループ,倉庫,山陽,3590898,3261
007299,企業名007299,Wグループ,出版,山陽,3818465,64150
007300,企業名007300,Wグループ,食品,北海道,1623374,69938
007301,企業名007301,Mグループ,IT,関西,406265,64856
007302,企業名007302,Jグループ,流通,関西,165348,64372
007303,企業名007303,Sグループ,流通,北海道,4915042,14967
007304,企業名007304,Rグループ,出版,関東,4315517,91232
007305,企業名007305,Fグループ,通販,四国,1099448,38741
007306,企業名007306,Mグループ,衣料品,四国,793301,80366
007307,企業名007307,Qグループ,IT,東海,479607,31705
007308,企業名007308,Uグループ,医療,東海,2445159,15574
007309,企業名007309,Nグループ,金融,東海,2559772,22159
007310,企業名007310,Cグループ,流通,東海,939137,61436
007311,企業名007311,Kグループ,自動車,四国,826025,13128
007312,企業名007312,Pグループ,流通,関西,2992606,83274
007313,企業名007313,Zグループ,通販,山陽,2908949,67170
007314,企業名007314,Gグループ,IT,東北,2745817,37477
007315,企業名007315,Bグループ,食品,北陸,251656,94425
007316,企業名007316,Iグループ,自動車,関西,2305061,25274
007317,企業名007317,Qグループ,食品,四国,479202,32680
007318,企業名007318,Xグループ,自動車,北陸,3657639,1312
007319,企業名007319,Jグループ,医療,九州,2830979,13308
007320,企業名007320,Rグループ,旅行,関西,1386211,44835
007321,企業名007321,Sグループ,出版,北海道,4162044,55707
007322,企業名007322,Qグループ,IT,九州,730445,50573
007323,企業名007323,Lグループ,通販,山陽,4185448,55245
007324,企業名007324,Jグループ,衣料品,関東,4325815,99998
007325,企業名007325,Vグループ,IT,山陽,3384608,29879
007326,企業名007326,Zグループ,金融,山陽,831210,29005
007327,企業名007327,Cグループ,出版,北陸,1415480,17351
007328,企業名007328,Xグループ,医療,山陽,1239976,97397
007329,企業名007329,Eグループ,流通,北陸,3836219,93082
007330,企業名007330,Tグループ,金融,北陸,3310810,51904
007331,企業名007331,Jグループ,衣料品,九州,2455907,25045
007332,企業名007332,Eグループ,医療,九州,4259383,72100
007333,企業名007333,Jグループ,流通,山陽,4130287,89513
007334,企業名007334,Eグループ,流通,九州,2107609,53277
007335,企業名007335,Hグループ,通販,九州,8993,1606
007336,企業名007336,Nグループ,倉庫,山陽,1601427,78347
007337,企業名007337,Lグループ,流通,東北,919554,16175
007338,企業名007338,Yグループ,出版,東北,1491779,48621
007339,企業名007339,Fグループ,流通,関東,4874865,99900
007340,企業名007340,Eグループ,旅行,東海,766568,69712
007341,企業名007341,Qグループ,衣料品,関西,4312039,61860
007342,企業名007342,Qグループ,出版,東北,1421371,3297
007343,企業名007343,Lグループ,医療,東海,4163115,68162
007344,企業名007344,Xグループ,衣料品,関東,2915669,56466
007345,企業名007345,Hグループ,自動車,九州,36900,78696
007346,企業名007346,Pグループ,衣料品,北海道,1643238,36147
007347,企業名007347,Dグループ,倉庫,四国,4198208,85783
007348,企業名007348,Hグループ,IT,四国,2398200,6409
007349,企業名007349,Vグループ,流通,九州,652771,30986
007350,企業名007350,Iグループ,衣料品,東海,2695378,8666
007351,企業名007351,Bグループ,金融,東海,331539,77739
007352,企業名007352,Tグループ,金融,九州,4282344,93914
007353,企業名007353,Tグループ,食品,東北,3097877,39530
007354,企業名007354,Xグループ,IT,関西,1278200,47557
007355,企業名007355,Hグループ,衣料品,東海,1769072,50725
007356,企業名007356,Yグループ,食品,関西,706495,86360
007357,企業名007357,Pグループ,金融,関西,1513217,79670
007358,企業名007358,Lグループ,金融,東北,3908827,65689
007359,企業名007359,Eグループ,出版,九州,475497,76061
007360,企業名007360,Gグループ,旅行,関東,3799442,35156
007361,企業名007361,Tグループ,流通,山陽,2511403,64436
007362,企業名007362,Fグループ,食品,四国,1874188,94374
007363,企業名007363,Xグループ,食品,東海,4498896,39181
007364,企業名007364,Vグループ,通販,北陸,31742,95525
007365,企業名007365,Mグループ,旅行,関西,2987808,42973
007366,企業名007366,Aグループ,自動車,北陸,3878540,66980
007367,企業名007367,Jグループ,旅行,九州,3119246,44830
007368,企業名007368,Eグループ,医療,四国,1347552,42739
007369,企業名007369,Vグループ,食品,東北,3099999,10210
007370,企業名007370,Xグループ,食品,関西,3392717,45740
007371,企業名007371,Dグループ,自動車,関東,589987,68994
007372,企業名007372,Rグループ,食品,四国,2457825,42846
007373,企業名007373,Vグループ,倉庫,山陽,866018,50894
007374,企業名007374,Fグループ,通販,東北,2408340,81617
007375,企業名007375,Fグループ,倉庫,四国,2487288,77214
007376,企業名007376,Yグループ,出版,北海道,3171820,1677
007377,企業名007377,Nグループ,通販,東北,109067,17864
007378,企業名007378,Aグループ,出版,北海道,315070,10174
007379,企業名007379,Jグループ,自動車,関東,4926111,98785
007380,企業名007380,Gグループ,金融,北陸,2058685,69554
007381,企業名007381,Kグループ,旅行,関東,2863082,40818
007382,企業名007382,Mグループ,倉庫,東海,4142814,75978
007383,企業名007383,Gグループ,食品,九州,426219,12277
007384,企業名007384,Qグループ,衣料品,関東,939543,40729
007385,企業名007385,Iグループ,旅行,四国,4739818,61298
007386,企業名007386,Zグループ,倉庫,四国,3842433,42295
007387,企業名007387,Cグループ,医療,九州,4384617,16721
007388,企業名007388,Nグループ,金融,九州,1324562,23311
007389,企業名007389,Mグループ,倉庫,九州,4952732,81133
007390,企業名007390,Pグループ,流通,山陽,3180046,94954
007391,企業名007391,Gグループ,流通,東北,3138815,42376
007392,企業名007392,Zグループ,旅行,四国,2434383,24144
007393,企業名007393,Oグループ,金融,東海,1243293,87882
007394,企業名007394,Iグループ,倉庫,関東,1626893,93987
007395,企業名007395,Zグループ,金融,四国,189852,84897
007396,企業名007396,Mグループ,金融,東海,3517001,45866
007397,企業名007397,Cグループ,倉庫,北海道,843361,25562
007398,企業名007398,Pグループ,食品,山陽,3433410,24220
007399,企業名007399,Iグループ,旅行,東北,1336030,57892
007400,企業名007400,Aグループ,自動車,北海道,1037514,94861
007401,企業名007401,Hグループ,自動車,九州,1058594,34098
007402,企業名007402,Bグループ,出版,九州,3535221,81311
007403,企業名007403,Cグループ,通販,東海,2850114,76429
007404,企業名007404,Rグループ,金融,東海,4581047,89749
007405,企業名007405,Wグループ,医療,関西,2636578,61266
007406,企業名007406,Fグループ,IT,東海,3887057,13984
007407,企業名007407,Kグループ,旅行,東北,433476,52641
007408,企業名007408,Hグループ,金融,東北,2036104,13583
007409,企業名007409,Uグループ,IT,四国,4172444,8677
007410,企業名007410,Bグループ,医療,九州,4370599,4730
007411,企業名007411,Mグループ,金融,関東,2684759,45242
007412,企業名007412,Hグループ,衣料品,九州,869976,7943
007413,企業名007413,Zグループ,食品,関西,1269642,91717
007414,企業名007414,Tグループ,流通,関西,4340751,15975
007415,企業名007415,Gグループ,食品,九州,805182,27295
007416,企業名007416,Pグループ,出版,東北,915412,86579
007417,企業名007417,Eグループ,医療,関西,4316816,53274
007418,企業名007418,Fグループ,医療,四国,2186858,11352
007419,企業名007419,Bグループ,倉庫,北海道,3917066,45109
007420,企業名007420,Jグループ,食品,山陽,3362131,13721
007421,企業名007421,Nグループ,旅行,山陽,1687623,14782
007422,企業名007422,Rグループ,通販,北海道,4190279,6803
007423,企業名007423,Iグループ,通販,四国,4210029,71500
007424,企業名007424,Iグループ,IT,東海,1349507,9244
007425,企業名007425,Gグループ,金融,北陸,1858404,64544
007426,企業名007426,Fグループ,出版,山陽,787487,64171
007427,企業名007427,Uグループ,衣料品,九州,919932,93623
007428,企業名007428,Uグループ,医療,関西,534332,37765
007429,企業名007429,Cグループ,出版,東北,2495430,22883
007430,企業名007430,Jグループ,衣料品,九州,3487678,63513
007431,企業名007431,Sグループ,自動車,北海道,1948419,66651
007432,企業名007432,Wグループ,食品,東北,4161267,27533
007433,企業名007433,Yグループ,食品,北海道,4274911,77058
007434,企業名007434,Nグループ,出版,関西,3808321,29401
007435,企業名007435,Vグループ,食品,北陸,3971713,56579
007436,企業名007436,Aグループ,金融,関西,730957,93448
007437,企業名007437,Rグループ,倉庫,東北,4021627,85778
007438,企業名007438,Cグループ,出版,東北,3180918,8641
007439,企業名007439,Wグループ,通販,東海,570306,41326
007440,企業名007440,Gグループ,衣料品,九州,2880525,16747
007441,企業名007441,Tグループ,流通,山陽,1115181,90788
007442,企業名007442,Pグループ,旅行,東北,144100,59131
007443,企業名007443,Lグループ,医療,関東,3841244,15685
007444,企業名007444,Sグループ,自動車,北海道,962923,66782
007445,企業名007445,Vグループ,流通,東北,3556889,66053
007446,企業名007446,Oグループ,流通,関西,1155624,2050
007447,企業名007447,Dグループ,旅行,四国,603522,88461
007448,企業名007448,Mグループ,流通,東海,2276803,70142
007449,企業名007449,Tグループ,衣料品,東海,1375386,51076
007450,企業名007450,Iグループ,旅行,関東,55993,12090
007451,企業名007451,Xグループ,流通,関東,1471173,22196
007452,企業名007452,Hグループ,IT,関東,4087015,20298
007453,企業名007453,Pグループ,流通,関西,4855443,8719
007454,企業名007454,Fグループ,医療,関西,1054793,56713
007455,企業名007455,Wグループ,旅行,北海道,3522857,46667
007456,企業名007456,Kグループ,出版,四国,4034130,8174
007457,企業名007457,Iグループ,出版,東海,3350356,45433
007458,企業名007458,Nグループ,食品,四国,4068936,3218
007459,企業名007459,Jグループ,出版,関西,4595428,3953
007460,企業名007460,Sグループ,食品,関東,1367226,90252
007461,企業名007461,Gグループ,流通,北陸,1885091,17436
007462,企業名007462,Pグループ,衣料品,山陽,1214789,98512
007463,企業名007463,Aグループ,自動車,山陽,2426290,93864
007464,企業名007464,Hグループ,衣料品,関西,1740353,3079
007465,企業名007465,Yグループ,自動車,九州,4681643,70903
007466,企業名007466,Lグループ,出版,九州,4434931,75952
007467,企業名007467,Xグループ,自動車,東北,4172308,92870
007468,企業名007468,Bグループ,金融,東北,2634887,91275
007469,企業名007469,Yグループ,流通,九州,4411329,27924
007470,企業名007470,Gグループ,衣料品,東北,4499655,10153
007471,企業名007471,Yグループ,医療,北陸,110440,59561
007472,企業名007472,Jグループ,金融,東北,1855775,72951
007473,企業名007473,Dグループ,食品,関東,2968018,19689
007474,企業名007474,Uグループ,医療,山陽,4244601,50965
007475,企業名007475,Zグループ,金融,山陽,1999587,45799
007476,企業名007476,Aグループ,IT,北陸,2003100,29802
007477,企業名007477,Bグループ,倉庫,関東,3866601,65048
007478,企業名007478,Tグループ,医療,北陸,2810606,35826
007479,企業名007479,Lグループ,倉庫,山陽,2611498,92993
007480,企業名007480,Rグループ,金融,東北,4286984,32076
007481,企業名007481,Fグループ,流通,北海道,2117212,19957
007482,企業名007482,Vグループ,通販,北海道,2870321,20851
007483,企業名007483,Cグループ,金融,東北,3600974,69108
007484,企業名007484,Eグループ,旅行,関東,4367217,56980
007485,企業名007485,Vグループ,旅行,北陸,2117527,16995
007486,企業名007486,Pグループ,自動車,関西,4294296,66527
007487,企業名007487,Xグループ,衣料品,北海道,3558,20268
007488,企業名007488,Oグループ,旅行,関東,2581728,33976
007489,企業名007489,Pグループ,医療,北海道,1732545,29146
007490,企業名007490,Cグループ,流通,北陸,2304458,30732
007491,企業名007491,Gグループ,流通,九州,4621703,4820
007492,企業名007492,Hグループ,倉庫,関東,3272039,83635
007493,企業名007493,Zグループ,通販,関東,2060300,62729
007494,企業名007494,Vグループ,倉庫,北陸,2195099,3957
007495,企業名007495,Oグループ,流通,北海道,2166943,1230
007496,企業名007496,Fグループ,倉庫,九州,4874070,54447
007497,企業名007497,Tグループ,衣料品,四国,2125721,80597
007498,企業名007498,Aグループ,通販,山陽,2215569,59607
007499,企業名007499,Zグループ,医療,関西,462448,96347
007500,企業名007500,Vグループ,自動車,関東,1697098,92530
007501,企業名007501,Dグループ,流通,北海道,548488,71483
007502,企業名007502,Kグループ,倉庫,東海,3463303,81867
007503,企業名007503,Oグループ,IT,関東,4406249,43159
007504,企業名007504,Jグループ,食品,関東,2480290,77893
007505,企業名007505,Cグループ,医療,東北,4099933,28183
007506,企業名007506,Bグループ,出版,九州,1268139,34844
007507,企業名007507,Dグループ,出版,東海,4346783,40965
007508,企業名007508,Rグループ,旅行,関東,2008847,56480
007509,企業名007509,Zグループ,倉庫,北陸,4454991,26433
007510,企業名007510,Nグループ,食品,東北,2675237,6761
